teks,label,panjang_teks,is_noise,is_outlier
"Berikut perbedaan antara virus dan bakteri:

Ukuran

Virus lebih kecil dibandingkan bakteri, bahkan tidak bisa dilihat dengan mikroskop biasa.
Bakteri lebih besar dan bisa diamati dengan mikroskop cahaya.
Cara Hidup

Virus hanya bisa berkembang biak di dalam sel inang karena tidak memiliki alat metabolisme sendiri.
Bakteri bisa hidup sendiri di berbagai lingkungan dan dapat berkembang biak secara mandiri dengan pembelahan sel.",1,430,False,False
"Empati: Merasakan dan memahami perasaan orang lain secara mendalam.
Contoh: Ketika teman kehilangan keluarganya, kita ikut merasakan kesedihannya dan mencoba menghiburnya.
Simpati: Merasa iba atau kasihan terhadap orang lain, tetapi tanpa benar-benar memahami perasaannya.
Contoh: Melihat pengemis di jalan dan merasa kasihan lalu memberi uang.",1,344,False,False
"Indonesia terletak di antara 2 benua (Asia dan Australia) dan 2 samudra (Samudra Hindia dan Samudra Pasifik). Secara astronomis, Indonesia berada di antara 6Â° LU - 11Â° LS dan 95Â° BT - 141Â° BT.",1,196,False,False
"Batik (dari Jawa)
Bahan baku: kain mori, malam (lilin), dan pewarna alami.",1,74,False,False
"Kecerdasan adalah kemampuan seseorang dalam memahami, berpikir, belajar, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan dapat mencakup kecerdasan intelektual (IQ), emosional (EQ), dan kecerdasan lainnya seperti kreativitas dan keterampilan sosial.",1,266,False,False
"Saat pertama kali mencapai sebuah prestasi yang sangat berarti, perasaan saya campur aduk antara bangga, terharu, dan tidak percaya. Ada momen di mana saya merasa bahwa semua usaha dan kerja keras akhirnya membuahkan hasil. Saya juga merasakan kelegaan yang luar biasa karena semua pengorbanan yang dilakukan selama ini ternyata tidak sia-sia. Namun, di balik euforia itu, ada juga sedikit perasaan tanggung jawab yang munculâ€”karena setiap pencapaian selalu membawa tantangan baru.",1,483,False,False
"Salah satu momen seperti ini adalah ketika saya harus berpisah dengan teman-teman setelah menyelesaikan masa sekolah atau kuliah. Di satu sisi, saya merasa sangat bahagia karena telah mencapai tahap baru dalam hidup dan siap untuk melangkah ke depan. Namun, di sisi lain, ada kesedihan yang mendalam karena harus meninggalkan lingkungan yang penuh kenangan serta orang-orang yang sudah seperti keluarga sendiri.",1,411,False,False
"Salah satu cerita lucu yang pernah saya dengar adalah tentang seorang anak kecil yang pertama kali mudik ke kampung halaman orang tuanya. Karena sepanjang perjalanan ia sering melihat banyak sapi di desa, ia dengan polosnya bertanya kepada orang tuanya, ""Ayah, apakah di kampung ini semua orang punya sapi sebagai kendaraan?"" Semua orang di dalam mobil tertawa mendengar kepolosannya.",1,384,False,False
"Bagi saya, kebahagiaan adalah ketika kita bisa menikmati setiap momen dalam hidup tanpa terlalu banyak membandingkan diri dengan orang lain. Kebahagiaan tidak selalu berarti memiliki segalanya, tetapi lebih kepada rasa syukur atas apa yang sudah kita miliki. Kebahagiaan juga bisa datang dari hal-hal sederhana, seperti menghabiskan waktu bersama keluarga, membantu orang lain, atau sekadar menikmati secangkir kopi di pagi hari.",1,429,False,False
"Saya adalah seseorang yang suka berbagi cerita dan menjelajahi berbagai sudut pandang tentang kehidupan. Saya menikmati percakapan yang bermakna, mendengarkan pengalaman orang lain, serta mencoba memahami dunia dari berbagai perspektif. Saya juga percaya bahwa setiap orang memiliki kisah unik yang layak untuk diceritakan dan dihargai. ",1,337,False,False
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan beradaptasi dengan lingkungannya. Tidak hanya sebagai makhluk biologis, manusia juga merupakan makhluk sosial yang berinteraksi dengan sesama serta makhluk spiritual yang mencari makna dalam kehidupannya.",1,277,False,False
"Pada tanggal 17 Agustus 1945, Indonesia secara resmi memproklamasikan kemerdekaannya dari penjajahan. Proklamasi ini dibacakan oleh Soekarno didampingi Mohammad Hatta di Jalan Pegangsaan Timur No. 56, Jakarta. Peristiwa ini menjadi titik awal bagi Indonesia untuk menjadi negara yang berdaulat.
Fakta terkait peristiwa ini:

Naskah proklamasi diketik oleh Sayuti Melik.
Proklamasi dilakukan setelah Jepang menyerah kepada Sekutu pada 15 Agustus 1945.
Rapat perumusan naskah proklamasi dihadiri oleh tokoh-tokoh seperti Ahmad Soebardjo dan B.M. Diah.",1,549,False,False
"Kata benda (nomina): Merujuk pada nama sesuatu (orang, tempat, atau benda).
Contoh: Buku, rumah, kucing.
Kata kerja (verba): Menunjukkan suatu tindakan atau perbuatan.
Contoh: Berlari, membaca, menulis.
Kata sifat (adjektiva): Menggambarkan sifat atau keadaan suatu benda.
Contoh: Indah, tinggi, manis.",1,302,False,False
"Jika batu dan kertas dijatuhkan dari ketinggian yang sama di dalam ruangan hampa udara, keduanya akan menyentuh lantai pada waktu yang bersamaan. Hal ini karena di ruang hampa udara tidak ada hambatan udara, sehingga percepatan gravitasi bekerja sama pada kedua benda tersebut.",1,277,False,False
"Larutan Asam: Memiliki pH kurang dari 7, bersifat korosif, dan dapat memberikan rasa asam. Contoh: Cuka, jus lemon.
Larutan Basa: Memiliki pH lebih dari 7, bersifat licin, dan memberikan rasa pahit. Contoh: Sabun, larutan soda kue.",1,231,False,False
"Virus:
Tidak bisa hidup sendiri, harus menginfeksi sel inang.
Tidak memiliki struktur sel.
Tidak bisa diobati dengan antibiotik.
Contoh: Influenza, COVID-19.
Bakteri:
Dapat hidup sendiri tanpa inang.
Memiliki struktur sel lengkap.
Bisa diobati dengan antibiotik.
Contoh: Tuberkulosis, Tetanus.",1,293,False,False
"Perbedaan Empati dan Simpati
Empati: Merasakan dan memahami perasaan orang lain seolah-olah kita mengalaminya sendiri.
Contoh: Seseorang yang benar-benar memahami dan menemani temannya yang sedang berduka tanpa menghakimi.
Simpati: Merasa iba atau peduli terhadap kondisi orang lain tanpa harus benar-benar merasakan apa yang mereka alami.
Contoh: Mengatakan ""Aku turut berduka cita"" kepada teman yang kehilangan orang terkasih.",1,428,False,False
"Indonesia terletak di antara Benua Asia dan Australia, serta Samudra Hindia dan Samudra Pasifik. Secara astronomis, Indonesia berada di antara 6Â°LU â€“ 11Â°LS dan 95Â°BT â€“ 141Â°BT.",1,183,False,False
"Contoh: Batik dari Jawa.
Bahan baku: Kain mori, malam (lilin), dan pewarna alami atau sintetis.",1,95,False,False
"Kecerdasan adalah kemampuan seseorang untuk memahami, belajar, berpikir secara logis, memecahkan masalah, serta beradaptasi dengan lingkungannya. Kecerdasan tidak hanya terbatas pada akademik, tetapi juga mencakup kecerdasan emosional, sosial, dan kreatif.",1,256,False,False
"SMA Negeri 2 Padang Bolak adalah sekolah menengah atas negeri yang berakreditasi A, didukung sarana memadai, guru profesional, dan dipimpin dengan visi kuat membentuk karakter dan prestasi siswa. Dengan program seperti Sekolah Penggerak dan budaya unik seperti wisuda basuh kaki orang tua, sekolah ini fokus pada pengembangan karakter dan rasa hormat, mengedepankan prestasi akademik dan non-akademik.

Kalau kamu ingin info lebih lanjut—seperti kurikulum detil, ekstrakurikuler, jalur PPDB, atau kontak langsung—saya siap bantu.",1,529,False,False
"Teks merupakan rangkaian kata, kalimat, atau paragraf yang disusun untuk menyampaikan informasi, ide, atau gagasan kepada pembaca atau pendengar. Dalam konteks komunikasi tertulis, teks menjadi sarana utama untuk menyalurkan pesan, baik dalam bentuk tulisan formal seperti karya ilmiah, berita, laporan, maupun dalam bentuk tulisan informal seperti catatan harian, status media sosial, atau pesan singkat. Teks bisa disusun berdasarkan struktur dan jenis tertentu, seperti teks narasi, deskripsi, eksposisi, argumentasi, dan lainnya, sesuai dengan tujuan penulisannya.",1,568,False,False
"Teks AI adalah teks yang dihasilkan oleh sistem kecerdasan buatan (Artificial Intelligence), seperti model bahasa ChatGPT. Teks ini dihasilkan melalui proses komputasi berbasis data dan algoritma, bukan dari pengalaman atau pemikiran manusia secara langsung. Karakteristik umum dari teks AI adalah susunannya yang rapi, konsisten, dan cepat dalam menghasilkan jawaban sesuai perintah atau pertanyaan yang diberikan. Namun, meskipun tampak logis, teks AI kadang bisa bersifat umum, kurang nuansa personal, atau menghasilkan informasi yang perlu diverifikasi ulang. Teks AI sering digunakan untuk membantu membuat ringkasan, penjelasan, ide tulisan, hingga percakapan otomatis.",1,675,False,False
"Teks manusia adalah teks yang ditulis langsung oleh individu berdasarkan pengalaman, pemahaman, emosi, dan sudut pandang pribadi. Teks buatan manusia memiliki ciri khas gaya bahasa yang lebih beragam, penuh ekspresi, dan sering menyertakan opini atau penilaian subjektif. Dibandingkan dengan teks AI, teks manusia biasanya memiliki keunikan, konteks budaya yang lebih kuat, serta kedalaman dalam menyampaikan gagasan atau perasaan. Dalam karya ilmiah, teks manusia menunjukkan hasil proses berpikir kritis dan analisis mendalam dari penulisnya. Oleh karena itu, meskipun teknologi AI dapat membantu, peran manusia tetap penting untuk menghasilkan teks yang bernilai secara personal maupun intelektual.",1,701,False,False
"**Exploratory Data Analysis (EDA)** adalah proses awal dalam analisis data yang bertujuan untuk memahami karakteristik, pola, dan struktur data sebelum melakukan analisis lebih lanjut atau membangun model. Dalam EDA, seorang analis atau peneliti akan mengeksplorasi data secara mendalam melalui berbagai teknik statistik dan visualisasi untuk menemukan hubungan antar variabel, mendeteksi outlier, melihat distribusi data, serta mengenali masalah seperti data yang hilang atau tidak konsisten. EDA biasanya menggunakan alat bantu seperti grafik batang, histogram, diagram pencar (scatter plot), boxplot, dan matriks korelasi. Dengan melakukan EDA, seorang analis dapat memperoleh pemahaman yang lebih baik tentang data sehingga dapat mengambil keputusan yang tepat dalam langkah analisis berikutnya. Secara sederhana, EDA merupakan tahap penting untuk “mengenali isi data” sebelum beranjak ke proses pemodelan atau pengambilan keputusan berbasis data.",1,951,False,False
"Praproses data adalah langkah awal dalam pengolahan data untuk mempersiapkan data agar lebih bersih, rapi, dan siap digunakan dalam analisis atau pembuatan model. Proses ini melibatkan berbagai tahapan seperti menghapus data duplikat, memperbaiki format data, mengatasi data yang hilang (missing value), serta mengubah tipe data sesuai kebutuhan. Dalam konteks machine learning atau NLP, praproses data sangat penting agar hasil analisis atau prediksi menjadi lebih akurat.",1,473,False,False
"Visualisasi data adalah proses menyajikan data dalam bentuk gambar atau grafik untuk mempermudah pemahaman terhadap informasi yang terkandung di dalamnya. Bentuk visualisasi bisa berupa grafik batang, diagram garis, diagram lingkaran, histogram, scatter plot, dan lainnya. Tujuan dari visualisasi data adalah agar pola, tren, atau hubungan antar data menjadi lebih mudah dilihat dan dipahami oleh manusia, khususnya dalam proses analisis dan pengambilan keputusan.",1,464,False,False
"Pembersihan data adalah proses mengidentifikasi dan memperbaiki data yang salah, tidak lengkap, atau tidak konsisten dalam sebuah dataset. Contoh kegiatan pembersihan data meliputi menghapus data duplikat, mengisi data yang hilang, memperbaiki kesalahan pengetikan, dan menyelaraskan format penulisan. Pembersihan data sangat penting agar hasil analisis menjadi valid, akurat, dan dapat dipercaya. Tanpa pembersihan, analisis data bisa menghasilkan kesimpulan yang salah.",1,471,False,False
"Normalisasi dalam NLP (Natural Language Processing) adalah proses untuk menyederhanakan atau menyamakan bentuk kata-kata dalam teks agar lebih konsisten. Proses ini bisa meliputi lowercasing (mengubah huruf menjadi huruf kecil semua), penghilangan tanda baca, stemming (mengubah kata menjadi bentuk dasarnya), lemmatisasi, dan penghapusan kata-kata yang tidak penting (stopword removal). Normalisasi membantu agar kata-kata yang memiliki makna sama, tetapi bentuk berbeda, bisa diproses dengan cara yang seragam oleh model NLP.",1,527,False,False
"Normalisasi Min-Max adalah salah satu teknik untuk menskalakan data numerik agar berada dalam rentang tertentu, biasanya antara 0 hingga 1. Proses ini dilakukan dengan cara mengurangi nilai data dengan nilai minimum lalu dibagi dengan selisih antara nilai maksimum dan minimum. Normalisasi Min-Max berguna agar semua fitur dalam dataset memiliki skala yang seragam, sehingga tidak ada satu fitur yang dominasinya terlalu besar dalam algoritma pemodelan. Teknik ini sering digunakan dalam machine learning terutama ketika model yang digunakan sensitif terhadap skala data, seperti algoritma K-Nearest Neighbors atau Neural Networks.",1,631,False,False
"Case folding adalah proses mengubah seluruh huruf dalam teks menjadi huruf kecil (lowercase). Tujuannya agar kata-kata yang sebenarnya sama tetapi memiliki perbedaan huruf besar dan kecil bisa diperlakukan sebagai satu kata. Misalnya, kata ""Indonesia"" dan ""indonesia"" akan dianggap sama setelah melalui case folding. Proses ini penting agar analisis teks lebih konsisten dan tidak terjadi duplikasi makna hanya karena perbedaan kapitalisasi.",1,441,False,False
"Tokenisasi adalah proses memecah teks menjadi bagian-bagian kecil yang disebut token, biasanya berupa kata, frasa, atau kalimat. Dalam NLP, token biasanya berupa kata per kata. Misalnya, kalimat ""Saya suka membaca buku"" akan diubah menjadi token-token seperti [""saya"", ""suka"", ""membaca"", ""buku""]. Tokenisasi merupakan langkah dasar agar teks bisa diproses lebih lanjut dalam bentuk unit-unit yang lebih kecil.",1,409,False,False
"Stopword adalah kata-kata umum dalam suatu bahasa yang sering muncul tetapi memiliki makna kecil atau tidak penting dalam proses analisis, seperti ""dan"", ""di"", ""yang"", ""atau"", ""adalah"". Dalam NLP, stopword biasanya dihapus agar analisis lebih fokus pada kata-kata yang membawa makna penting. Contohnya, dalam kalimat ""Saya pergi ke pasar dan membeli buah"", kata ""ke"" dan ""dan"" bisa dianggap sebagai stopword yang akan dihilangkan.
",1,431,False,False
"POS tagging adalah proses menandai setiap kata dalam teks dengan jenis katanya, seperti kata benda (noun), kata kerja (verb), kata sifat (adjective), dan lainnya. Misalnya, dalam kalimat ""Anak itu bermain bola"", kata ""Anak"" akan ditandai sebagai kata benda (noun), ""bermain"" sebagai kata kerja (verb), dan ""bola"" sebagai kata benda (noun). POS tagging berguna untuk memahami struktur kalimat dan membantu dalam analisis linguistik atau pembuatan model NLP yang lebih cerdas.",1,474,False,False
"Bag of Words (BoW) adalah teknik representasi teks menjadi angka atau vektor berdasarkan jumlah kemunculan kata dalam teks. Dalam BoW, susunan kata atau tata bahasa tidak diperhatikan, yang dihitung hanya berapa kali sebuah kata muncul. Misalnya, dari dua kalimat ""Saya makan nasi"" dan ""Saya makan ikan"", BoW akan membentuk daftar kata seperti [""Saya"", ""makan"", ""nasi"", ""ikan""], lalu menghitung jumlah kemunculannya. BoW sering digunakan dalam model machine learning untuk klasifikasi teks.",1,490,False,False
"Regresi Logistik Biner adalah salah satu algoritma dalam machine learning yang digunakan untuk memprediksi dua kelas (biner), misalnya ya/tidak, AI/non-AI, atau spam/bukan spam. Model ini bekerja dengan menghitung peluang (probabilitas) suatu data termasuk ke salah satu kelas. Hasil keluaran dari regresi logistik berbentuk angka probabilitas antara 0 sampai 1, yang kemudian akan diputuskan menjadi kelas tertentu menggunakan ambang batas tertentu (misalnya 0.5). Contohnya, jika hasil prediksi 0.8 dan batasnya 0.5, maka data tersebut akan diklasifikasikan ke kelas “1”.
",1,574,False,False
"Joblib adalah pustaka (library) di Python yang digunakan untuk menyimpan (save) dan memuat (load) model machine learning atau objek Python lainnya ke dalam file. Dengan Joblib, model yang sudah dilatih bisa disimpan menjadi file .pkl agar bisa digunakan kembali tanpa perlu melatih ulang. Ini sangat berguna untuk deployment atau pembuatan aplikasi berbasis machine learning. Contohnya: joblib.dump(model, 'model.pkl') untuk menyimpan, dan model = joblib.load('model.pkl') untuk memanggil kembali model tersebut.",1,512,False,False
